0,1.7204
0.02,1.8084
0.04,1.8475
0.06,1.8622
0.08,1.8573
0.1,1.8377
0.12,1.8133
0.14,1.8084
0.16,3.5973
0.18,3.4848
0.2,2.7761
0.22,2.5611
0.24,2.4487
0.26,3.2796
0.28,3.2845
0.3,3.1965
0.32,3.0987
0.34,3.0205
0.36,2.9814
0.38,2.9814
0.4,2.9668
0.42,2.957
0.44,2.9619
0.46,2.9814
0.48,2.9863
0.5,2.9814
0.52,2.9472
0.54,2.869
0.56,2.8201
0.58,2.7566
0.6,2.6197
0.62,2.478
0.64,2.3216
0.66,2.1408
0.68,2.0137
0.7,1.999
0.72,1.9648
0.74,1.9501
0.76,1.9501
0.78,1.9697
0.8,1.9795
0.82,1.9795
0.84,1.9795
0.86,1.9746
0.88,1.955
0.9,1.9404
0.92,1.955
0.94,1.955
0.96,1.9599
0.98,1.9648
1,1.9697
1.02,1.9746
1.04,1.9697
1.06,1.9648
1.08,1.9697
1.1,1.9697
1.12,1.9746
1.14,1.9746
1.16,1.9795
1.18,1.9697
1.2,1.9697
1.22,1.9746
1.24,1.9795
1.26,1.9746
1.28,1.9795
1.3,1.9844
1.32,1.9746
1.34,1.9746
1.36,1.9746
1.38,1.9697
1.4,1.9746
1.42,1.9746
1.44,1.9697
1.46,1.9697
1.48,1.9648
1.5,1.9648
1.52,1.955
1.54,1.9648
1.56,1.955
1.58,1.955
1.6,1.9599
1.62,1.955
1.64,1.955
1.66,1.955
1.68,1.9501
1.7,1.955
1.72,1.955
1.74,1.955
1.76,1.9599
1.78,1.955
1.8,1.955
1.82,1.9599
1.84,1.9599
1.86,1.955
1.88,1.9501
1.9,1.955
1.92,1.9501
1.94,1.955
1.96,1.955
1.98,1.955
2,1.955
2.02,1.955
2.04,1.9599
2.06,1.9501
2.08,1.955
2.1,1.955
2.12,1.955
2.14,1.9501
2.16,1.955
2.18,1.9501
2.2,1.9501
2.22,1.9501
2.24,1.9453
2.26,1.9404
2.28,1.9404
2.3,1.9404
2.32,1.9453
2.34,1.9453
2.36,1.9404
2.38,1.9453
2.4,1.9404
2.42,1.9404
2.44,1.9404
2.46,1.9453
2.48,1.9453
2.5,1.9404
2.52,1.9404
2.54,1.9453
2.56,1.9404
2.58,1.9404
2.6,1.9453
2.62,1.9453
2.64,2.0137
2.66,2.2581
2.68,2.4536
2.7,2.5953
2.72,2.7126
2.74,2.7859
2.76,2.8495
2.78,2.8983
2.8,2.9521
2.82,3.0743
2.84,3.1867
2.86,3.2698
2.88,3.3333
2.9,3.3089
2.92,3.2063
2.94,3.0205
2.96,2.8397
2.98,2.8104
3,2.9032
3.02,3.216
3.04,3.3675
3.06,3.4262
3.08,3.4506
3.1,3.5093
3.12,3.5875
3.14,3.6657
3.16,3.7243
3.18,3.7586
3.2,3.7928
3.22,3.8221
3.24,3.8514
3.26,3.8807
3.28,3.9052
3.3,3.9247
3.32,3.9345
3.34,3.9443
3.36,3.9541
3.38,3.9589
3.4,3.9736
3.42,3.9932
3.44,3.998
3.46,4.0127
3.48,4.0323
3.5,4.0469
3.52,4.0665
3.54,4.0909
3.56,4.1056
3.58,4.1202
3.6,4.1251
3.62,4.1349
3.64,4.1398
3.66,4.1544
3.68,4.1642
3.7,4.174
3.72,4.1789
3.74,4.1887
3.76,4.1984
3.78,4.2131
3.8,4.2229
3.82,4.2375
3.84,4.2473
3.86,4.2669
3.88,4.2815
3.9,4.2913
3.92,4.3011
3.94,4.3109
3.96,4.3206
3.98,4.3206
4,4.3206
4.02,4.3157
4.04,4.3157
4.06,4.3157
4.08,4.3206
4.1,4.3157
4.12,4.3109
4.14,4.306
4.16,4.306
4.18,4.3011
4.2,4.2913
4.22,4.2864
4.24,4.2766
4.26,4.2522
4.28,4.2229
4.3,4.1935
4.32,4.1642
4.34,4.1251
4.36,4.0665
4.38,4.0078
4.4,3.9541
4.42,3.8563
4.44,3.5142
4.46,2.9228
4.48,2.478
4.5,2.3754
4.52,2.4438
4.54,2.4145
4.56,2.2776
4.58,2.2141
4.6,2.1848
4.62,2.131
4.64,2.0332
4.66,2.0039
4.68,2.0039
4.7,2.0039
4.72,1.955
4.74,1.8719
4.76,1.8671
4.78,1.8719
4.8,1.8768
4.82,1.8768
4.84,1.8964
4.86,1.8964
4.88,1.9013
4.9,1.9013
4.92,1.9062
4.94,1.9062
4.96,1.9062
4.98,1.9062
5,1.9159
5.02,1.9159
5.04,1.9159
5.06,1.911
5.08,1.911
5.1,1.9208
5.12,1.9208
5.14,1.9257
5.16,1.9208
5.18,1.9208
5.2,1.9257
5.22,1.9208
5.24,1.9306
5.26,1.9257
5.28,1.9257
5.3,1.9257
5.32,1.9257
5.34,1.9257
5.36,1.9355
5.38,1.9306
5.4,1.9306
5.42,1.9355
5.44,1.9355
5.46,1.9306
5.48,1.9306
5.5,1.9306
5.52,1.9257
5.54,1.9257
5.56,1.9306
5.58,1.9306
