------- Con k=1 ofv=13879.219640663188-------
-- Cluster 1 --
0.6, 2.1554, 2.0
0.62, 2.1359, 2.0
0.64, 2.1359, 2.0
0.66, 2.1457, 2.0
0.68, 2.1505, 2.0
0.7, 2.1457, 2.0
0.72, 2.1457, 2.0
0.74, 2.131, 2.0
0.76, 2.1554, 2.0
0.78, 2.1603, 2.0
0.8, 2.1457, 2.0
0.82, 2.1408, 2.0
0.84, 2.1505, 2.0
0.86, 2.1457, 2.0
0.88, 2.1505, 2.0
0.9, 2.1652, 2.0
0.92, 2.1701, 2.0
0.94, 2.1505, 2.0
0.96, 2.1505, 2.0
0.98, 2.1359, 2.0
1.0, 2.1457, 2.0
1.02, 2.1261, 2.0
1.04, 2.1261, 2.0
1.06, 2.1408, 2.0
1.08, 2.1408, 2.0
1.1, 2.1359, 2.0
1.12, 2.131, 2.0
1.14, 2.1408, 2.0
1.16, 2.131, 2.0
1.18, 2.1408, 2.0
1.2, 2.1261, 2.0
1.22, 2.1114, 2.0
1.24, 2.1359, 2.0
1.26, 2.1212, 2.0
1.28, 2.1505, 2.0
1.3, 2.1408, 2.0
1.32, 2.1114, 2.0
1.34, 2.1408, 2.0
1.36, 2.1261, 2.0
1.38, 2.1261, 2.0
1.4, 2.1261, 2.0
1.42, 2.131, 2.0
1.44, 2.131, 2.0
1.46, 2.1408, 2.0
1.48, 2.1505, 2.0
1.5, 2.1457, 2.0
1.52, 2.131, 2.0
1.54, 2.1261, 2.0
1.56, 2.1457, 2.0
1.58, 2.1359, 2.0
1.6, 2.131, 2.0
1.62, 2.1554, 2.0
1.64, 2.1408, 2.0
1.66, 2.1359, 2.0
1.68, 2.131, 2.0
1.7, 2.1212, 2.0
1.72, 3.4848, 2.0
1.74, 3.4995, 2.0
1.76, 2.7175, 2.0
1.78, 2.346, 2.0
1.8, 2.2678, 2.0
1.82, 2.2923, 2.0
1.84, 2.2972, 2.0
1.86, 2.3509, 2.0
1.88, 2.3314, 2.0
1.9, 2.3656, 2.0
1.92, 3.3382, 2.0
1.94, 2.2336, 2.0
1.96, 2.2043, 2.0
1.98, 2.9081, 2.0
2.0, 3.8612, 2.0
2.02, 4.4037, 2.0
2.04, 4.7507, 2.0
2.06, 4.6579, 2.0
2.08, 4.4721, 2.0
2.1, 4.0371, 2.0
2.12, 3.4995, 2.0
2.14, 2.6735, 2.0
2.16, 2.1799, 2.0
2.18, 2.1359, 2.0
2.2, 2.1359, 2.0
2.22, 2.1359, 2.0
2.24, 2.1408, 2.0
2.26, 2.1261, 2.0
2.28, 2.1359, 2.0
2.3, 2.1212, 2.0
2.32, 2.1163, 2.0
2.34, 2.131, 2.0
2.36, 2.1212, 2.0
2.38, 2.1212, 2.0
2.4, 2.1408, 2.0
2.42, 2.1163, 2.0
2.44, 2.1212, 2.0
2.46, 2.1065, 2.0
2.48, 2.1261, 2.0
2.5, 2.1408, 2.0
2.52, 2.1212, 2.0
2.54, 2.131, 2.0
2.56, 2.1261, 2.0
2.58, 2.1359, 2.0
2.6, 2.1359, 2.0
2.62, 2.1261, 2.0
2.64, 2.131, 2.0
2.66, 2.131, 2.0
2.68, 2.1212, 2.0
2.7, 2.1457, 2.0
2.72, 2.1408, 2.0
2.74, 2.1261, 2.0
2.76, 2.1065, 2.0
2.78, 2.131, 2.0
2.8, 2.1212, 2.0
2.82, 2.1212, 2.0
2.84, 2.1408, 2.0
2.86, 2.131, 2.0
2.88, 2.1261, 2.0
2.9, 2.1359, 2.0
2.92, 2.131, 2.0
2.94, 2.1505, 2.0
2.96, 2.1554, 2.0
2.98, 2.131, 2.0
3.0, 2.1261, 2.0
3.02, 2.2972, 2.0
3.04, 3.3382, 2.0
3.06, 4.4379, 2.0
3.08, 4.5943, 2.0
3.1, 2.3949, 2.0
3.12, 2.131, 2.0
3.14, 2.1505, 2.0
3.16, 2.1701, 2.0
3.18, 2.1554, 2.0
3.2, 2.1457, 2.0
3.22, 2.1457, 2.0
3.24, 2.131, 2.0
3.26, 3.6706, 2.0
3.28, 4.3597, 2.0
3.3, 4.5308, 2.0
3.32, 3.4604, 2.0
3.34, 2.1408, 2.0
3.36, 2.131, 2.0
3.38, 2.131, 2.0
3.4, 2.1359, 2.0
3.42, 2.1457, 2.0
3.44, 2.1408, 2.0
3.46, 2.1505, 2.0
3.48, 2.1163, 2.0
3.5, 2.1261, 2.0
3.52, 2.1408, 2.0
3.54, 2.1261, 2.0
3.56, 2.1359, 2.0
3.58, 2.1212, 2.0
3.6, 2.1359, 2.0
3.62, 2.1114, 2.0
3.64, 2.1212, 2.0
3.66, 2.1359, 2.0
3.68, 2.131, 2.0
3.7, 2.1359, 2.0
3.72, 2.1212, 2.0
3.74, 2.1212, 2.0
3.76, 2.1212, 2.0
3.78, 2.1212, 2.0
3.8, 2.1163, 2.0
3.82, 2.131, 2.0
3.84, 2.1261, 2.0
3.86, 2.0968, 2.0
3.88, 2.1163, 2.0
3.9, 2.1457, 2.0
3.92, 2.1163, 2.0
3.94, 2.1212, 2.0
3.96, 2.1212, 2.0
3.98, 0.0, 2.0
0.0, 1.6422, 3.0
0.02, 1.6569, 3.0
0.04, 1.652, 3.0
0.06, 1.6227, 3.0
0.08, 1.652, 3.0
0.1, 1.6471, 3.0
0.12, 1.6471, 3.0
0.14, 1.6764, 3.0
0.16, 3.5973, 3.0
0.18, 3.827, 3.0
0.2, 3.7683, 3.0
0.22, 3.8514, 3.0
0.24, 3.827, 3.0
0.26, 3.7243, 3.0
0.28, 3.871, 3.0
0.3, 4.0714, 3.0
0.32, 4.306, 3.0
0.34, 4.4477, 3.0
0.36, 4.5699, 3.0
0.38, 4.6139, 3.0
0.4, 4.5015, 3.0
0.42, 4.477, 3.0
0.44, 4.1984, 3.0
0.46, 3.5679, 3.0
0.48, 2.8543, 3.0
0.5, 2.8543, 3.0
0.52, 2.5318, 3.0
0.54, 2.5415, 3.0
0.56, 2.9668, 3.0
0.58, 2.1554, 3.0
0.6, 2.1799, 3.0
0.62, 3.6364, 3.0
0.64, 2.4927, 3.0
0.66, 2.6246, 3.0
0.68, 2.8201, 3.0
0.7, 2.0479, 3.0
0.72, 2.1261, 3.0
0.74, 2.1994, 3.0
0.76, 2.7175, 3.0
0.78, 3.8661, 3.0
0.8, 2.4047, 3.0
0.82, 1.8866, 3.0
0.84, 1.7204, 3.0
0.86, 1.7107, 3.0
0.88, 1.6667, 3.0
0.9, 1.9208, 3.0
0.92, 3.8661, 3.0
0.94, 2.8006, 3.0
0.96, 1.74, 3.0
0.98, 1.6911, 3.0
1.0, 1.6911, 3.0
1.02, 1.6618, 3.0
1.04, 1.6227, 3.0
1.06, 1.608, 3.0
1.08, 1.6373, 3.0
1.1, 1.6373, 3.0
1.12, 1.6471, 3.0
1.14, 1.6569, 3.0
1.16, 1.6129, 3.0
1.18, 1.6227, 3.0
1.2, 1.6227, 3.0
1.22, 1.6325, 3.0
1.24, 1.6227, 3.0
1.26, 1.6422, 3.0
1.28, 1.6373, 3.0
1.3, 1.6276, 3.0
1.32, 1.6227, 3.0
1.34, 1.6276, 3.0
1.36, 1.6325, 3.0
1.38, 1.6276, 3.0
1.4, 1.608, 3.0
1.42, 1.6129, 3.0
1.44, 1.6325, 3.0
1.46, 1.6227, 3.0
1.48, 1.6129, 3.0
1.5, 1.6276, 3.0
1.52, 1.6227, 3.0
1.54, 1.6227, 3.0
1.56, 1.6276, 3.0
1.58, 1.5836, 3.0
1.6, 1.6178, 3.0
1.62, 1.6227, 3.0
1.64, 1.608, 3.0
1.66, 1.6129, 3.0
1.68, 1.6178, 3.0
1.7, 1.5934, 3.0
1.72, 1.5982, 3.0
1.74, 1.6031, 3.0
1.76, 1.74, 3.0
1.78, 1.74, 3.0
1.8, 1.74, 3.0
1.82, 1.7644, 3.0
1.84, 1.7644, 3.0
1.86, 1.7498, 3.0
1.88, 1.7644, 3.0
1.9, 1.7889, 3.0
1.92, 2.478, 3.0
1.94, 1.8719, 3.0
1.96, 1.6227, 3.0
1.98, 1.5787, 3.0
2.0, 1.5249, 3.0
2.02, 1.4761, 3.0
2.04, 1.4418, 3.0
2.06, 1.4174, 3.0
2.08, 1.7986, 3.0
2.1, 2.6344, 3.0
2.12, 2.3803, 3.0
2.14, 3.7732, 3.0
2.16, 4.6872, 3.0
2.18, 4.8631, 3.0
2.2, 3.7634, 3.0
2.22, 3.915, 3.0
2.24, 3.6022, 3.0
2.26, 2.3851, 3.0
2.28, 1.7253, 3.0
2.3, 1.7546, 3.0
2.32, 1.74, 3.0
2.34, 1.7449, 3.0
2.36, 1.7351, 3.0
2.38, 1.74, 3.0
2.4, 1.7449, 3.0
2.42, 1.74, 3.0
2.44, 1.7498, 3.0
2.46, 1.74, 3.0
2.48, 1.7302, 3.0
2.5, 1.74, 3.0
2.52, 1.7498, 3.0
2.54, 1.7546, 3.0
2.56, 1.7644, 3.0
2.58, 1.7644, 3.0
2.6, 1.7498, 3.0
2.62, 1.7546, 3.0
2.64, 1.7449, 3.0
2.66, 1.7595, 3.0
2.68, 1.7498, 3.0
2.7, 1.7791, 3.0
2.72, 1.7546, 3.0
2.74, 1.7449, 3.0
2.76, 1.7546, 3.0
2.78, 1.7546, 3.0
2.8, 1.7595, 3.0
2.82, 1.7644, 3.0
2.84, 1.7546, 3.0
2.86, 1.7644, 3.0
2.88, 1.7449, 3.0
2.9, 1.7546, 3.0
2.92, 2.087, 3.0
2.94, 4.5357, 3.0
2.96, 4.6823, 3.0
2.98, 4.7947, 3.0
3.0, 4.8778, 3.0
3.02, 4.6188, 3.0
3.04, 3.3627, 3.0
3.06, 1.9941, 3.0
3.08, 1.608, 3.0
3.1, 1.437, 3.0
3.12, 1.7937, 3.0
3.14, 2.4829, 3.0
3.16, 3.6461, 3.0
3.18, 3.651, 3.0
3.2, 4.6579, 3.0
3.22, 4.7214, 3.0
3.24, 4.7263, 3.0
3.26, 2.9521, 3.0
3.28, 2.2239, 3.0
3.3, 1.9257, 3.0
3.32, 2.3558, 3.0
3.34, 2.8201, 3.0
3.36, 2.8983, 3.0
3.38, 2.3412, 3.0
3.4, 2.219, 3.0
3.42, 3.3871, 3.0
3.44, 3.7292, 3.0
3.46, 3.1965, 3.0
3.48, 2.2336, 3.0
3.5, 1.74, 3.0
3.52, 1.7253, 3.0
3.54, 1.7253, 3.0
3.56, 1.74, 3.0
3.58, 1.7351, 3.0
3.6, 1.7351, 3.0
3.62, 1.7498, 3.0
3.64, 1.7498, 3.0
3.66, 1.7351, 3.0
3.68, 1.7351, 3.0
3.7, 1.7253, 3.0
3.72, 1.7351, 3.0
3.74, 1.74, 3.0
3.76, 1.74, 3.0
3.78, 1.7302, 3.0
3.8, 1.7351, 3.0
3.82, 1.74, 3.0
3.84, 1.7449, 3.0
3.86, 1.7449, 3.0
3.88, 1.74, 3.0
3.9, 1.7546, 3.0
3.92, 1.7546, 3.0
3.94, 1.7449, 3.0
3.96, 1.7498, 3.0
3.98, 0.0, 3.0
0.0, 2.1896, 4.0
0.02, 2.175, 4.0
0.04, 2.175, 4.0
0.06, 2.2043, 4.0
0.08, 2.1799, 4.0
0.1, 2.1896, 4.0
0.12, 2.1603, 4.0
0.14, 2.2141, 4.0
0.16, 4.1447, 4.0
0.18, 4.3793, 4.0
0.2, 4.3939, 4.0
0.22, 4.5064, 4.0
0.24, 4.4966, 4.0
0.26, 4.3891, 4.0
0.28, 4.4233, 4.0
0.3, 4.433, 4.0
0.32, 4.3695, 4.0
0.34, 4.2815, 4.0
0.36, 4.1593, 4.0
0.38, 3.9198, 4.0
0.4, 3.3187, 4.0
0.42, 3.0547, 4.0
0.44, 2.3705, 4.0
0.46, 2.219, 4.0
0.48, 2.2239, 4.0
0.5, 2.2239, 4.0
0.52, 2.2141, 4.0
0.54, 2.2141, 4.0
0.56, 2.2141, 4.0
0.58, 2.2239, 4.0
0.6, 2.2239, 4.0
0.62, 2.219, 4.0
0.64, 2.2287, 4.0
0.66, 2.219, 4.0
0.68, 2.219, 4.0
0.7, 2.2092, 4.0
0.72, 2.2239, 4.0
0.74, 2.2336, 4.0
0.76, 2.219, 4.0
0.78, 2.2239, 4.0
0.8, 2.219, 4.0
0.82, 2.2336, 4.0
0.84, 2.1994, 4.0
0.86, 2.219, 4.0
0.88, 2.2239, 4.0
0.9, 2.2141, 4.0
0.92, 3.7439, 4.0
0.94, 2.6344, 4.0
0.96, 2.2092, 4.0
0.98, 2.2092, 4.0
1.0, 2.2336, 4.0
1.02, 2.2092, 4.0
1.04, 2.175, 4.0
1.06, 2.1603, 4.0
1.08, 2.131, 4.0
1.1, 2.1163, 4.0
1.12, 2.1261, 4.0
1.14, 2.1065, 4.0
1.16, 2.0919, 4.0
1.18, 2.0919, 4.0
1.2, 2.1017, 4.0
1.22, 2.131, 4.0
1.24, 2.1114, 4.0
1.26, 2.1261, 4.0
1.28, 2.1114, 4.0
1.3, 2.1114, 4.0
1.32, 2.1065, 4.0
1.34, 2.1017, 4.0
1.36, 2.0968, 4.0
1.38, 2.0919, 4.0
1.4, 2.0626, 4.0
1.42, 2.0626, 4.0
1.44, 2.0772, 4.0
1.46, 2.0723, 4.0
1.48, 2.1114, 4.0
1.5, 2.0919, 4.0
1.52, 2.0919, 4.0
1.54, 2.087, 4.0
1.56, 2.0919, 4.0
1.58, 2.1017, 4.0
1.6, 2.087, 4.0
1.62, 2.0772, 4.0
1.64, 2.0821, 4.0
1.66, 2.0723, 4.0
1.68, 2.0821, 4.0
1.7, 2.0235, 4.0
1.72, 2.1505, 4.0
1.74, 2.6149, 4.0
1.76, 2.6588, 4.0
1.78, 2.4194, 4.0
1.8, 2.3656, 4.0
1.82, 2.3851, 4.0
1.84, 2.4047, 4.0
1.86, 2.4291, 4.0
1.88, 2.4291, 4.0
1.9, 2.522, 4.0
1.92, 3.9589, 4.0
1.94, 3.0352, 4.0
1.96, 2.5513, 4.0
1.98, 2.1408, 4.0
2.0, 1.8719, 4.0
2.02, 1.8573, 4.0
2.04, 1.9648, 4.0
2.06, 3.651, 4.0
2.08, 4.4428, 4.0
2.1, 4.697, 4.0
2.12, 4.4135, 4.0
2.14, 4.5797, 4.0
2.16, 4.5455, 4.0
2.18, 3.4311, 4.0
2.2, 2.4047, 4.0
2.22, 3.1134, 4.0
2.24, 3.1916, 4.0
2.26, 2.4536, 4.0
2.28, 2.2287, 4.0
2.3, 2.219, 4.0
2.32, 2.2092, 4.0
2.34, 2.219, 4.0
2.36, 2.2092, 4.0
2.38, 2.2141, 4.0
2.4, 2.219, 4.0
2.42, 2.219, 4.0
2.44, 2.2141, 4.0
2.46, 2.2141, 4.0
2.48, 2.2141, 4.0
2.5, 2.2092, 4.0
2.52, 2.2141, 4.0
2.54, 2.2092, 4.0
2.56, 2.2336, 4.0
2.58, 2.219, 4.0
2.6, 2.2141, 4.0
2.62, 2.2141, 4.0
2.64, 2.2385, 4.0
2.66, 2.219, 4.0
2.68, 2.2141, 4.0
2.7, 2.2239, 4.0
2.72, 2.219, 4.0
2.74, 2.2092, 4.0
2.76, 2.2141, 4.0
2.78, 2.2092, 4.0
2.8, 2.2141, 4.0
2.82, 2.219, 4.0
2.84, 2.2141, 4.0
2.86, 2.219, 4.0
2.88, 2.2092, 4.0
2.9, 2.2092, 4.0
2.92, 2.2483, 4.0
2.94, 3.5386, 4.0
2.96, 3.9638, 4.0
2.98, 3.8319, 4.0
3.0, 4.477, 4.0
3.02, 4.7849, 4.0
3.04, 4.6139, 4.0
3.06, 3.8514, 4.0
3.08, 4.5308, 4.0
3.1, 4.0518, 4.0
3.12, 2.5367, 4.0
3.14, 2.522, 4.0
3.16, 2.3705, 4.0
3.18, 2.2825, 4.0
3.2, 3.2502, 4.0
3.22, 3.8465, 4.0
3.24, 4.8631, 4.0
3.26, 4.6237, 4.0
3.28, 4.1007, 4.0
3.3, 4.1984, 4.0
3.32, 4.7165, 4.0
3.34, 3.6315, 4.0
3.36, 2.5415, 4.0
3.38, 2.2336, 4.0
3.4, 2.2483, 4.0
3.42, 2.7713, 4.0
3.44, 3.4409, 4.0
3.46, 3.1232, 4.0
3.48, 2.2385, 4.0
3.5, 2.2239, 4.0
3.52, 2.219, 4.0
3.54, 2.219, 4.0
3.56, 2.2287, 4.0
3.58, 2.2043, 4.0
3.6, 2.2043, 4.0
3.62, 2.2141, 4.0
3.64, 2.2092, 4.0
3.66, 2.2141, 4.0
3.68, 2.2092, 4.0
3.7, 2.1994, 4.0
3.72, 2.2239, 4.0
3.74, 2.2043, 4.0
3.76, 2.2092, 4.0
3.78, 2.2092, 4.0
3.8, 2.2043, 4.0
3.82, 2.2483, 4.0
3.84, 2.2092, 4.0
3.86, 2.1994, 4.0
3.88, 2.2092, 4.0
3.9, 2.2141, 4.0
3.92, 2.219, 4.0
3.94, 2.2141, 4.0
3.96, 2.2092, 4.0
3.98, 0.0, 4.0
0.0, 2.3851, 5.0
0.02, 2.3851, 5.0
0.04, 2.3803, 5.0
0.06, 2.3851, 5.0
0.08, 2.39, 5.0
0.1, 2.3754, 5.0
0.12, 2.3803, 5.0
0.14, 2.3949, 5.0
0.16, 3.7292, 5.0
0.18, 3.9247, 5.0
0.2, 3.9541, 5.0
0.22, 4.0567, 5.0
0.24, 3.9638, 5.0
0.26, 3.5924, 5.0
0.28, 3.5679, 5.0
0.3, 3.1134, 5.0
0.32, 2.5367, 5.0
0.34, 2.3998, 5.0
0.36, 2.3949, 5.0
0.38, 2.39, 5.0
0.4, 2.3803, 5.0
0.42, 2.3754, 5.0
0.44, 2.3851, 5.0
0.46, 2.3949, 5.0
0.48, 2.39, 5.0
0.5, 2.39, 5.0
0.52, 2.3851, 5.0
0.54, 2.3851, 5.0
0.56, 2.3949, 5.0
0.58, 2.3803, 5.0
0.6, 2.4096, 5.0
0.62, 2.39, 5.0
0.64, 2.39, 5.0
0.66, 2.3803, 5.0
0.68, 2.3949, 5.0
0.7, 2.3803, 5.0
0.72, 2.3754, 5.0
0.74, 2.3949, 5.0
0.76, 2.3949, 5.0
0.78, 2.3998, 5.0
0.8, 2.3949, 5.0
0.82, 2.39, 5.0
0.84, 2.3949, 5.0
0.86, 2.3949, 5.0
0.88, 2.3998, 5.0
0.9, 2.3949, 5.0
0.92, 2.4047, 5.0
0.94, 2.3949, 5.0
0.96, 2.39, 5.0
0.98, 2.3803, 5.0
1.0, 2.3851, 5.0
1.02, 2.39, 5.0
1.04, 2.3949, 5.0
1.06, 2.39, 5.0
1.08, 2.3851, 5.0
1.1, 2.3803, 5.0
1.12, 2.3803, 5.0
1.14, 2.4096, 5.0
1.16, 2.3754, 5.0
1.18, 2.3705, 5.0
1.2, 2.3607, 5.0
1.22, 2.3705, 5.0
1.24, 2.3705, 5.0
1.26, 2.3803, 5.0
1.28, 2.3803, 5.0
1.3, 2.3754, 5.0
1.32, 2.3656, 5.0
1.34, 2.3803, 5.0
1.36, 2.39, 5.0
1.38, 2.3705, 5.0
1.4, 2.3851, 5.0
1.42, 2.3656, 5.0
1.44, 2.3656, 5.0
1.46, 2.3705, 5.0
1.48, 2.3803, 5.0
1.5, 2.3705, 5.0
1.52, 2.3851, 5.0
1.54, 2.3705, 5.0
1.56, 2.3754, 5.0
1.58, 2.3754, 5.0
1.6, 2.3705, 5.0
1.62, 2.3754, 5.0
1.64, 2.3656, 5.0
1.66, 2.3705, 5.0
1.68, 2.3607, 5.0
1.7, 2.39, 5.0
1.72, 4.1691, 5.0
1.74, 3.4506, 5.0
1.76, 2.9032, 5.0
1.78, 2.5806, 5.0
1.8, 2.5122, 5.0
1.82, 2.5073, 5.0
1.84, 2.5415, 5.0
1.86, 2.5562, 5.0
1.88, 2.5513, 5.0
1.9, 2.6246, 5.0
1.92, 3.8905, 5.0
1.94, 2.7419, 5.0
1.96, 2.913, 5.0
1.98, 3.9296, 5.0
2.0, 4.2522, 5.0
2.02, 4.6481, 5.0
2.04, 4.7947, 5.0
2.06, 4.7116, 5.0
2.08, 4.5259, 5.0
2.1, 4.3255, 5.0
2.12, 3.9834, 5.0
2.14, 3.4751, 5.0
2.16, 2.4438, 5.0
2.18, 2.39, 5.0
2.2, 2.39, 5.0
2.22, 2.3851, 5.0
2.24, 2.39, 5.0
2.26, 2.3705, 5.0
2.28, 2.3754, 5.0
2.3, 2.3803, 5.0
2.32, 2.3851, 5.0
2.34, 2.3803, 5.0
2.36, 2.3705, 5.0
2.38, 2.4242, 5.0
2.4, 2.3851, 5.0
2.42, 2.39, 5.0
2.44, 2.39, 5.0
2.46, 2.39, 5.0
2.48, 2.3803, 5.0
2.5, 2.3803, 5.0
2.52, 2.3851, 5.0
2.54, 2.3754, 5.0
2.56, 2.3803, 5.0
2.58, 2.3851, 5.0
2.6, 2.3656, 5.0
2.62, 2.39, 5.0
2.64, 2.3803, 5.0
2.66, 2.3803, 5.0
2.68, 2.3754, 5.0
2.7, 2.3803, 5.0
2.72, 2.3754, 5.0
